geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
06013338302,2011,"Census Tract 3383.02, Contra Costa County, California",5691.0,127155.0,837700.0,4152.0,263.0,24.0,670.0,0.0,0.0,125.0,457.0,100.0,154.0,28.0,241.0,812.0,129.0,194.0,0.0,1444.0,22.0,0.0,06,013,338302
06013339001,2011,"Census Tract 3390.01, Contra Costa County, California",3323.0,54017.0,458900.0,1686.0,132.0,14.0,497.0,0.0,0.0,119.0,889.0,88.0,222.0,25.0,174.0,606.0,342.0,101.0,0.0,994.0,193.0,89.0,06,013,339001
06013339002,2011,"Census Tract 3390.02, Contra Costa County, California",5280.0,74466.0,368800.0,3390.0,430.0,0.0,569.0,0.0,0.0,52.0,839.0,108.0,370.0,137.0,462.0,493.0,332.0,107.0,0.0,1516.0,303.0,119.0,06,013,339002
06013340001,2011,"Census Tract 3400.01, Contra Costa County, California",5325.0,78542.0,555800.0,3512.0,205.0,0.0,654.0,27.0,0.0,157.0,770.0,226.0,385.0,47.0,320.0,673.0,322.0,158.0,0.0,1189.0,178.0,19.0,06,013,340001
06013340002,2011,"Census Tract 3400.02, Contra Costa County, California",7173.0,108421.0,721200.0,5661.0,14.0,0.0,570.0,37.0,31.0,368.0,492.0,154.0,516.0,127.0,563.0,903.0,154.0,90.0,0.0,1713.0,261.0,30.0,06,013,340002
06013341000,2011,"Census Tract 3410, Contra Costa County, California",4598.0,89238.0,832300.0,3538.0,230.0,0.0,325.0,0.0,0.0,121.0,384.0,183.0,190.0,55.0,287.0,718.0,46.0,69.0,0.0,1185.0,21.0,9.0,06,013,341000
06013343001,2011,"Census Tract 3430.01, Contra Costa County, California",4966.0,76893.0,818800.0,3791.0,39.0,21.0,419.0,0.0,0.0,107.0,589.0,127.0,292.0,97.0,197.0,547.0,358.0,101.0,0.0,1229.0,203.0,41.0,06,013,343001
06013343002,2011,"Census Tract 3430.02, Contra Costa County, California",4836.0,108438.0,729300.0,3464.0,0.0,10.0,542.0,0.0,68.0,206.0,546.0,64.0,219.0,127.0,207.0,603.0,180.0,85.0,0.0,1111.0,63.0,128.0,06,013,343002
06013343003,2011,"Census Tract 3430.03, Contra Costa County, California",3893.0,120250.0,885300.0,3450.0,31.0,5.0,244.0,0.0,35.0,53.0,75.0,138.0,116.0,25.0,253.0,579.0,153.0,93.0,0.0,1043.0,25.0,9.0,06,013,343003
06013345101,2011,"Census Tract 3451.01, Contra Costa County, California",5576.0,106125.0,607100.0,3507.0,33.0,0.0,1402.0,0.0,0.0,61.0,573.0,273.0,289.0,37.0,245.0,639.0,161.0,62.0,0.0,1418.0,175.0,34.0,06,013,345101
06013345102,2011,"Census Tract 3451.02, Contra Costa County, California",3954.0,135428.0,642100.0,2575.0,65.0,0.0,646.0,7.0,10.0,306.0,345.0,156.0,207.0,48.0,200.0,616.0,176.0,94.0,0.0,845.0,66.0,27.0,06,013,345102
06013345103,2011,"Census Tract 3451.03, Contra Costa County, California",5378.0,114375.0,667000.0,3521.0,2.0,18.0,933.0,0.0,0.0,96.0,808.0,188.0,246.0,28.0,196.0,429.0,195.0,127.0,9.0,937.0,23.0,15.0,06,013,345103
06013345105,2011,"Census Tract 3451.05, Contra Costa County, California",6329.0,119918.0,767500.0,4743.0,1.0,9.0,773.0,0.0,0.0,118.0,685.0,134.0,290.0,138.0,202.0,679.0,177.0,139.0,0.0,1646.0,98.0,12.0,06,013,345105
06013345108,2011,"Census Tract 3451.08, Contra Costa County, California",7065.0,120444.0,644700.0,4299.0,130.0,0.0,1560.0,37.0,31.0,266.0,742.0,61.0,335.0,368.0,473.0,597.0,245.0,42.0,17.0,2106.0,218.0,10.0,06,013,345108
06013345111,2011,"Census Tract 3451.11, Contra Costa County, California",5613.0,107252.0,784800.0,2218.0,36.0,0.0,2421.0,0.0,117.0,248.0,573.0,110.0,249.0,180.0,256.0,361.0,272.0,71.0,0.0,1611.0,339.0,63.0,06,013,345111
06013345112,2011,"Census Tract 3451.12, Contra Costa County, California",5816.0,105687.0,850100.0,2910.0,79.0,0.0,2039.0,0.0,50.0,197.0,541.0,73.0,241.0,195.0,403.0,389.0,146.0,80.0,0.0,1542.0,117.0,15.0,06,013,345112
06013345113,2011,"Census Tract 3451.13, Contra Costa County, California",4316.0,166389.0,830200.0,3200.0,0.0,0.0,836.0,0.0,0.0,75.0,205.0,65.0,101.0,140.0,357.0,489.0,50.0,26.0,0.0,1136.0,72.0,15.0,06,013,345113
06013345114,2011,"Census Tract 3451.14, Contra Costa County, California",6086.0,123100.0,825200.0,5404.0,15.0,0.0,419.0,0.0,15.0,58.0,175.0,110.0,193.0,75.0,451.0,422.0,98.0,57.0,0.0,1724.0,123.0,17.0,06,013,345114
06013345115,2011,"Census Tract 3451.15, Contra Costa County, California",5210.0,164280.0,896600.0,3261.0,12.0,0.0,1360.0,0.0,11.0,0.0,566.0,138.0,250.0,95.0,366.0,399.0,66.0,16.0,0.0,1275.0,64.0,35.0,06,013,345115
06013345116,2011,"Census Tract 3451.16, Contra Costa County, California",3158.0,114668.0,703400.0,1684.0,1.0,0.0,1025.0,0.0,116.0,54.0,278.0,70.0,89.0,40.0,133.0,318.0,21.0,157.0,0.0,775.0,31.0,31.0,06,013,345116
06013345202,2011,"Census Tract 3452.02, Contra Costa County, California",7899.0,106217.0,668300.0,4620.0,519.0,14.0,1662.0,0.0,25.0,449.0,610.0,87.0,461.0,351.0,517.0,533.0,189.0,142.0,0.0,2152.0,390.0,54.0,06,013,345202
06013345203,2011,"Census Tract 3452.03, Contra Costa County, California",6441.0,112161.0,1000001.0,4948.0,51.0,0.0,544.0,0.0,25.0,411.0,462.0,211.0,346.0,60.0,551.0,523.0,92.0,82.0,0.0,1565.0,295.0,19.0,06,013,345203
06013345204,2011,"Census Tract 3452.04, Contra Costa County, California",3641.0,123839.0,1000001.0,3438.0,0.0,0.0,84.0,19.0,0.0,100.0,0.0,15.0,187.0,15.0,189.0,235.0,59.0,48.0,0.0,949.0,19.0,0.0,06,013,345204
06013346101,2011,"Census Tract 3461.01, Contra Costa County, California",3395.0,146488.0,856100.0,2807.0,11.0,0.0,453.0,0.0,0.0,57.0,67.0,60.0,128.0,130.0,197.0,407.0,32.0,38.0,0.0,1058.0,45.0,11.0,06,013,346101
06013346102,2011,"Census Tract 3461.02, Contra Costa County, California",5824.0,176625.0,1000001.0,4881.0,51.0,12.0,539.0,7.0,0.0,44.0,290.0,153.0,248.0,13.0,408.0,459.0,98.0,120.0,0.0,1870.0,71.0,24.0,06,013,346102
06013346201,2011,"Census Tract 3462.01, Contra Costa County, California",7597.0,147583.0,1000001.0,6118.0,29.0,26.0,402.0,0.0,16.0,464.0,542.0,233.0,348.0,128.0,676.0,501.0,11.0,226.0,0.0,2128.0,49.0,0.0,06,013,346201
06013346203,2011,"Census Tract 3462.03, Contra Costa County, California",3786.0,119856.0,903000.0,3165.0,4.0,4.0,229.0,0.0,0.0,322.0,62.0,210.0,115.0,55.0,272.0,268.0,99.0,49.0,0.0,940.0,49.0,18.0,06,013,346203
06013346204,2011,"Census Tract 3462.04, Contra Costa County, California",7051.0,154420.0,1000001.0,5480.0,92.0,44.0,1089.0,0.0,35.0,193.0,118.0,151.0,161.0,163.0,521.0,729.0,184.0,154.0,0.0,1626.0,40.0,41.0,06,013,346204
06013347000,2011,"Census Tract 3470, Contra Costa County, California",6041.0,160903.0,968900.0,4595.0,48.0,1.0,649.0,0.0,0.0,392.0,356.0,78.0,235.0,115.0,444.0,535.0,115.0,49.0,0.0,1582.0,125.0,13.0,06,013,347000
06013348000,2011,"Census Tract 3480, Contra Costa County, California",4593.0,157182.0,1000001.0,3866.0,1.0,0.0,383.0,0.0,81.0,128.0,134.0,136.0,179.0,127.0,246.0,462.0,80.0,39.0,10.0,1284.0,42.0,29.0,06,013,348000
06013349000,2011,"Census Tract 3490, Contra Costa County, California",4601.0,111947.0,926900.0,3514.0,72.0,0.0,388.0,0.0,0.0,160.0,467.0,111.0,118.0,77.0,291.0,512.0,81.0,67.0,0.0,1400.0,196.0,41.0,06,013,349000
06013350000,2011,"Census Tract 3500, Contra Costa County, California",5607.0,119020.0,940400.0,4220.0,62.0,0.0,677.0,0.0,0.0,169.0,479.0,179.0,237.0,155.0,311.0,599.0,360.0,71.0,0.0,1500.0,160.0,65.0,06,013,350000
06013351101,2011,"Census Tract 3511.01, Contra Costa County, California",2489.0,55677.0,340600.0,2200.0,45.0,0.0,184.0,0.0,0.0,0.0,60.0,0.0,52.0,11.0,61.0,36.0,12.0,24.0,0.0,956.0,0.0,0.0,06,013,351101
06013351102,2011,"Census Tract 3511.02, Contra Costa County, California",3754.0,47990.0,232400.0,3230.0,9.0,0.0,403.0,0.0,0.0,17.0,95.0,48.0,62.0,12.0,28.0,149.0,57.0,35.0,0.0,1037.0,0.0,0.0,06,013,351102
06013351103,2011,"Census Tract 3511.03, Contra Costa County, California",2047.0,74244.0,583100.0,1545.0,0.0,0.0,54.0,0.0,0.0,0.0,448.0,10.0,9.0,0.0,20.0,77.0,0.0,27.0,0.0,983.0,0.0,0.0,06,013,351103
06013351200,2011,"Census Tract 3512, Contra Costa County, California",5889.0,134663.0,972100.0,4793.0,2.0,0.0,519.0,0.0,0.0,236.0,339.0,92.0,212.0,67.0,372.0,621.0,64.0,61.0,0.0,1496.0,93.0,34.0,06,013,351200
06013352101,2011,"Census Tract 3521.01, Contra Costa County, California",3807.0,154583.0,1000001.0,2686.0,173.0,7.0,373.0,92.0,19.0,132.0,331.0,69.0,68.0,65.0,96.0,453.0,110.0,58.0,0.0,676.0,22.0,0.0,06,013,352101
06013352102,2011,"Census Tract 3521.02, Contra Costa County, California",5054.0,144833.0,997600.0,4002.0,1.0,0.0,709.0,0.0,0.0,91.0,251.0,53.0,114.0,49.0,337.0,635.0,113.0,127.0,0.0,1230.0,12.0,0.0,06,013,352102
06013352201,2011,"Census Tract 3522.01, Contra Costa County, California",5624.0,105391.0,895300.0,4117.0,34.0,15.0,794.0,0.0,0.0,173.0,506.0,54.0,291.0,87.0,358.0,572.0,236.0,75.0,0.0,1531.0,128.0,57.0,06,013,352201
06013352202,2011,"Census Tract 3522.02, Contra Costa County, California",2305.0,106875.0,827000.0,1715.0,63.0,0.0,392.0,0.0,0.0,36.0,99.0,35.0,73.0,61.0,136.0,244.0,86.0,0.0,0.0,705.0,8.0,4.0,06,013,352202
06013353001,2011,"Census Tract 3530.01, Contra Costa County, California",3597.0,169196.0,955200.0,2781.0,186.0,0.0,353.0,0.0,0.0,174.0,103.0,67.0,77.0,72.0,324.0,411.0,92.0,13.0,0.0,967.0,35.0,19.0,06,013,353001
06013353002,2011,"Census Tract 3530.02, Contra Costa County, California",4175.0,145139.0,1000001.0,3350.0,1.0,0.0,397.0,0.0,74.0,238.0,115.0,54.0,107.0,7.0,302.0,508.0,125.0,36.0,0.0,938.0,50.0,23.0,06,013,353002
06013354001,2011,"Census Tract 3540.01, Contra Costa County, California",1660.0,157361.0,845100.0,1333.0,56.0,0.0,177.0,0.0,0.0,94.0,0.0,70.0,48.0,106.0,136.0,211.0,45.0,13.0,0.0,300.0,0.0,23.0,06,013,354001
06013354002,2011,"Census Tract 3540.02, Contra Costa County, California",6237.0,165000.0,1000001.0,5128.0,40.0,32.0,477.0,0.0,73.0,282.0,205.0,95.0,101.0,28.0,487.0,447.0,23.0,132.0,0.0,2135.0,92.0,17.0,06,013,354002
06013355107,2011,"Census Tract 3551.07, Contra Costa County, California",4513.0,84031.0,364700.0,2253.0,449.0,0.0,707.0,180.0,0.0,75.0,849.0,244.0,190.0,58.0,317.0,678.0,39.0,208.0,0.0,700.0,53.0,0.0,06,013,355107
06013355108,2011,"Census Tract 3551.08, Contra Costa County, California",12277.0,98542.0,409600.0,2582.0,3040.0,30.0,3131.0,0.0,51.0,563.0,2880.0,259.0,766.0,65.0,658.0,1207.0,321.0,440.0,45.0,1674.0,58.0,0.0,06,013,355108
06013355109,2011,"Census Tract 3551.09, Contra Costa County, California",7038.0,84773.0,336000.0,2698.0,1094.0,82.0,616.0,87.0,0.0,647.0,1814.0,137.0,324.0,72.0,283.0,434.0,270.0,149.0,79.0,764.0,93.0,62.0,06,013,355109
06013355110,2011,"Census Tract 3551.10, Contra Costa County, California",4579.0,84141.0,279300.0,1657.0,1099.0,36.0,383.0,0.0,0.0,0.0,1404.0,32.0,212.0,53.0,148.0,431.0,142.0,145.0,0.0,625.0,0.0,0.0,06,013,355110
06013355111,2011,"Census Tract 3551.11, Contra Costa County, California",7004.0,98998.0,326700.0,2334.0,1552.0,0.0,769.0,286.0,152.0,67.0,1844.0,142.0,242.0,87.0,318.0,714.0,194.0,186.0,0.0,871.0,68.0,0.0,06,013,355111
06013355112,2011,"Census Tract 3551.12, Contra Costa County, California",5342.0,168026.0,1000001.0,4368.0,52.0,0.0,453.0,6.0,0.0,171.0,292.0,222.0,207.0,52.0,396.0,383.0,42.0,37.0,0.0,1572.0,81.0,17.0,06,013,355112
06013355113,2011,"Census Tract 3551.13, Contra Costa County, California",4637.0,156287.0,1000001.0,2484.0,365.0,0.0,1299.0,0.0,0.0,180.0,309.0,81.0,214.0,139.0,321.0,417.0,32.0,31.0,0.0,1238.0,0.0,29.0,06,013,355113
06013355114,2011,"Census Tract 3551.14, Contra Costa County, California",10752.0,159212.0,875200.0,5244.0,276.0,0.0,3866.0,0.0,16.0,595.0,755.0,59.0,549.0,258.0,739.0,809.0,231.0,152.0,0.0,2627.0,131.0,35.0,06,013,355114
06013355115,2011,"Census Tract 3551.15, Contra Costa County, California",4501.0,88929.0,661700.0,1513.0,454.0,45.0,1630.0,0.0,0.0,199.0,660.0,211.0,252.0,63.0,196.0,253.0,287.0,137.0,0.0,809.0,119.0,35.0,06,013,355115
06013355116,2011,"Census Tract 3551.16, Contra Costa County, California",4722.0,171949.0,862100.0,892.0,94.0,0.0,3094.0,0.0,23.0,216.0,403.0,14.0,227.0,74.0,358.0,332.0,8.0,39.0,0.0,1627.0,77.0,0.0,06,013,355116
06013355117,2011,"Census Tract 3551.17, Contra Costa County, California",6839.0,189709.0,847800.0,1156.0,24.0,68.0,4783.0,157.0,14.0,197.0,493.0,37.0,188.0,243.0,191.0,505.0,38.0,202.0,0.0,1489.0,95.0,0.0,06,013,355117
06013355200,2011,"Census Tract 3552, Contra Costa County, California",6094.0,75263.0,380700.0,1035.0,518.0,7.0,2784.0,0.0,0.0,387.0,1363.0,68.0,514.0,59.0,230.0,782.0,184.0,116.0,78.0,905.0,60.0,46.0,06,013,355200
06013355301,2011,"Census Tract 3553.01, Contra Costa County, California",7711.0,117975.0,576200.0,4737.0,345.0,0.0,1217.0,0.0,71.0,274.0,1067.0,410.0,556.0,61.0,412.0,753.0,320.0,143.0,0.0,1312.0,80.0,47.0,06,013,355301
06013355302,2011,"Census Tract 3553.02, Contra Costa County, California",3660.0,163633.0,902300.0,2655.0,74.0,36.0,610.0,0.0,9.0,120.0,156.0,37.0,128.0,63.0,221.0,460.0,42.0,27.0,0.0,951.0,98.0,111.0,06,013,355302
06013355304,2011,"Census Tract 3553.04, Contra Costa County, California",7601.0,122829.0,618300.0,5389.0,146.0,126.0,903.0,0.0,0.0,252.0,848.0,242.0,398.0,151.0,591.0,752.0,221.0,405.0,0.0,1886.0,115.0,14.0,06,013,355304
06013355306,2011,"Census Tract 3553.06, Contra Costa County, California",4826.0,118952.0,649200.0,3994.0,9.0,0.0,119.0,0.0,24.0,202.0,478.0,131.0,255.0,10.0,343.0,536.0,168.0,113.0,11.0,1093.0,51.0,0.0,06,013,355306
06013356001,2011,"Census Tract 3560.01, Contra Costa County, California",4064.0,80993.0,389900.0,978.0,448.0,0.0,1299.0,0.0,0.0,381.0,958.0,162.0,172.0,51.0,246.0,379.0,183.0,176.0,0.0,518.0,61.0,0.0,06,013,356001
06013356002,2011,"Census Tract 3560.02, Contra Costa County, California",5513.0,108286.0,580600.0,2266.0,880.0,0.0,1248.0,252.0,29.0,172.0,666.0,124.0,221.0,83.0,287.0,784.0,101.0,161.0,0.0,1171.0,28.0,0.0,06,013,356002
06013357000,2011,"Census Tract 3570, Contra Costa County, California",2964.0,77841.0,390900.0,2311.0,29.0,27.0,156.0,0.0,0.0,120.0,321.0,94.0,163.0,40.0,90.0,290.0,208.0,67.0,0.0,544.0,38.0,0.0,06,013,357000
06013358000,2011,"Census Tract 3580, Contra Costa County, California",5106.0,56097.0,368400.0,2394.0,820.0,45.0,763.0,0.0,0.0,115.0,977.0,157.0,350.0,84.0,187.0,426.0,137.0,119.0,0.0,477.0,35.0,0.0,06,013,358000
06013359102,2011,"Census Tract 3591.02, Contra Costa County, California",5271.0,63239.0,362000.0,1454.0,743.0,0.0,1348.0,0.0,7.0,483.0,1236.0,81.0,197.0,63.0,175.0,364.0,208.0,202.0,0.0,662.0,110.0,32.0,06,013,359102
06081600100,2011,"Census Tract 6001, San Mateo County, California",4715.0,87955.0,672400.0,1959.0,35.0,11.0,1383.0,81.0,0.0,186.0,1060.0,172.0,130.0,79.0,240.0,590.0,145.0,240.0,0.0,1039.0,107.0,43.0,06,081,600100
06081600200,2011,"Census Tract 6002, San Mateo County, California",4684.0,73026.0,547500.0,221.0,315.0,5.0,2134.0,0.0,0.0,57.0,1952.0,207.0,146.0,64.0,91.0,349.0,170.0,270.0,0.0,600.0,80.0,0.0,06,081,600200
06081600300,2011,"Census Tract 6003, San Mateo County, California",4289.0,91250.0,615500.0,763.0,116.0,38.0,2170.0,13.0,0.0,176.0,1051.0,63.0,227.0,63.0,145.0,571.0,212.0,170.0,7.0,864.0,88.0,30.0,06,081,600300
06081600401,2011,"Census Tract 6004.01, San Mateo County, California",2933.0,90536.0,598800.0,379.0,334.0,0.0,1404.0,19.0,0.0,101.0,696.0,19.0,172.0,19.0,109.0,466.0,47.0,103.0,0.0,530.0,96.0,13.0,06,081,600401
06081600402,2011,"Census Tract 6004.02, San Mateo County, California",5315.0,92368.0,530800.0,196.0,160.0,0.0,2549.0,161.0,0.0,166.0,2083.0,202.0,322.0,35.0,301.0,566.0,385.0,136.0,52.0,813.0,53.0,39.0,06,081,600402
06081600500,2011,"Census Tract 6005, San Mateo County, California",7839.0,84637.0,552800.0,785.0,194.0,10.0,4613.0,0.0,52.0,183.0,2002.0,178.0,395.0,134.0,359.0,1039.0,443.0,85.0,0.0,1697.0,175.0,37.0,06,081,600500
06081600600,2011,"Census Tract 6006, San Mateo County, California",4753.0,61732.0,591000.0,253.0,32.0,0.0,2497.0,0.0,19.0,72.0,1880.0,95.0,276.0,45.0,324.0,399.0,182.0,70.0,0.0,843.0,61.0,25.0,06,081,600600
06081600700,2011,"Census Tract 6007, San Mateo County, California",7231.0,71534.0,544900.0,502.0,314.0,0.0,3561.0,0.0,0.0,230.0,2624.0,149.0,737.0,11.0,256.0,923.0,545.0,145.0,17.0,918.0,139.0,80.0,06,081,600700
06081600800,2011,"Census Tract 6008, San Mateo County, California",6128.0,47548.0,740900.0,1206.0,236.0,73.0,2759.0,56.0,142.0,202.0,1454.0,89.0,399.0,45.0,115.0,752.0,435.0,241.0,0.0,1271.0,131.0,28.0,06,081,600800
06081600900,2011,"Census Tract 6009, San Mateo County, California",3755.0,88407.0,683200.0,1806.0,0.0,0.0,1443.0,44.0,40.0,70.0,352.0,171.0,209.0,84.0,308.0,327.0,78.0,75.0,0.0,1019.0,162.0,51.0,06,081,600900
06081601000,2011,"Census Tract 6010, San Mateo County, California",6865.0,98439.0,575500.0,1258.0,179.0,121.0,4245.0,0.0,0.0,262.0,921.0,69.0,302.0,100.0,265.0,1037.0,324.0,179.0,0.0,1170.0,235.0,49.0,06,081,601000
06081601100,2011,"Census Tract 6011, San Mateo County, California",5472.0,99081.0,630300.0,1211.0,168.0,41.0,3590.0,65.0,0.0,84.0,350.0,108.0,301.0,67.0,229.0,461.0,263.0,155.0,0.0,1234.0,123.0,34.0,06,081,601100
06081601200,2011,"Census Tract 6012, San Mateo County, California",5927.0,66786.0,580200.0,1477.0,74.0,0.0,2448.0,40.0,78.0,279.0,1531.0,139.0,249.0,26.0,250.0,689.0,369.0,172.0,0.0,847.0,225.0,0.0,06,081,601200
06081601300,2011,"Census Tract 6013, San Mateo County, California",7400.0,47434.0,552800.0,1033.0,229.0,11.0,2618.0,51.0,134.0,82.0,3250.0,299.0,341.0,31.0,215.0,449.0,595.0,118.0,0.0,891.0,38.0,64.0,06,081,601300
06081601400,2011,"Census Tract 6014, San Mateo County, California",6821.0,80387.0,583300.0,681.0,85.0,14.0,4443.0,518.0,30.0,81.0,969.0,110.0,416.0,83.0,207.0,1040.0,150.0,132.0,0.0,1435.0,181.0,56.0,06,081,601400
06081601501,2011,"Census Tract 6015.01, San Mateo County, California",4572.0,100159.0,631700.0,355.0,77.0,1.0,3680.0,0.0,0.0,85.0,374.0,23.0,293.0,33.0,288.0,557.0,141.0,180.0,0.0,1048.0,112.0,30.0,06,081,601501
06081601502,2011,"Census Tract 6015.02, San Mateo County, California",5873.0,52975.0,656500.0,733.0,118.0,16.0,2679.0,182.0,45.0,216.0,1896.0,102.0,478.0,116.0,57.0,555.0,379.0,129.0,0.0,866.0,123.0,48.0,06,081,601502
06081601601,2011,"Census Tract 6016.01, San Mateo County, California",2887.0,71058.0,179300.0,635.0,31.0,6.0,917.0,12.0,12.0,57.0,1217.0,89.0,230.0,56.0,66.0,459.0,123.0,32.0,0.0,440.0,91.0,8.0,06,081,601601
06081601603,2011,"Census Tract 6016.03, San Mateo County, California",6135.0,108889.0,622300.0,813.0,35.0,0.0,4310.0,9.0,176.0,167.0,625.0,334.0,352.0,108.0,518.0,741.0,270.0,174.0,0.0,1598.0,201.0,43.0,06,081,601603
06081601604,2011,"Census Tract 6016.04, San Mateo County, California",2469.0,71349.0,291600.0,696.0,144.0,19.0,1142.0,0.0,0.0,69.0,399.0,4.0,184.0,74.0,133.0,476.0,71.0,90.0,0.0,819.0,36.0,0.0,06,081,601604
06081601605,2011,"Census Tract 6016.05, San Mateo County, California",5808.0,94665.0,629000.0,597.0,101.0,0.0,4218.0,96.0,0.0,119.0,677.0,30.0,447.0,112.0,138.0,810.0,292.0,157.0,0.0,1241.0,68.0,54.0,06,081,601605
06081601700,2011,"Census Tract 6017, San Mateo County, California",4395.0,89709.0,610100.0,990.0,55.0,18.0,1710.0,0.0,0.0,76.0,1546.0,51.0,211.0,43.0,134.0,399.0,180.0,146.0,0.0,758.0,170.0,10.0,06,081,601700
06081601800,2011,"Census Tract 6018, San Mateo County, California",6039.0,95455.0,646400.0,1950.0,242.0,7.0,1668.0,35.0,10.0,331.0,1803.0,193.0,285.0,75.0,297.0,709.0,175.0,90.0,0.0,1132.0,108.0,42.0,06,081,601800
06081601901,2011,"Census Tract 6019.01, San Mateo County, California",4469.0,71929.0,639100.0,1085.0,87.0,0.0,1552.0,201.0,26.0,102.0,1416.0,38.0,454.0,41.0,112.0,421.0,240.0,90.0,0.0,767.0,62.0,89.0,06,081,601901
06081601902,2011,"Census Tract 6019.02, San Mateo County, California",4890.0,71830.0,447900.0,1282.0,213.0,41.0,1730.0,128.0,1.0,109.0,1386.0,99.0,304.0,99.0,232.0,496.0,236.0,121.0,0.0,906.0,172.0,43.0,06,081,601902
06081602000,2011,"Census Tract 6020, San Mateo County, California",7667.0,83021.0,657900.0,2149.0,0.0,16.0,2729.0,170.0,0.0,134.0,2469.0,248.0,428.0,126.0,380.0,734.0,266.0,282.0,0.0,1248.0,77.0,58.0,06,081,602000
06081602100,2011,"Census Tract 6021, San Mateo County, California",3287.0,58718.0,605100.0,556.0,33.0,12.0,377.0,90.0,0.0,31.0,2188.0,79.0,307.0,34.0,132.0,224.0,377.0,12.0,0.0,303.0,73.0,0.0,06,081,602100
06081602200,2011,"Census Tract 6022, San Mateo County, California",8140.0,50778.0,690800.0,1070.0,122.0,0.0,857.0,580.0,0.0,37.0,5474.0,160.0,430.0,51.0,264.0,494.0,848.0,63.0,0.0,617.0,98.0,74.0,06,081,602200
06081602300,2011,"Census Tract 6023, San Mateo County, California",3930.0,80060.0,607500.0,523.0,70.0,0.0,1340.0,236.0,19.0,26.0,1716.0,39.0,180.0,44.0,73.0,468.0,205.0,76.0,0.0,559.0,57.0,0.0,06,081,602300
06081602400,2011,"Census Tract 6024, San Mateo County, California",6525.0,63977.0,644300.0,2656.0,65.0,11.0,1866.0,281.0,50.0,287.0,1309.0,222.0,455.0,112.0,231.0,543.0,259.0,94.0,0.0,981.0,107.0,53.0,06,081,602400
06081602500,2011,"Census Tract 6025, San Mateo County, California",4694.0,100991.0,744700.0,906.0,227.0,0.0,2566.0,47.0,0.0,187.0,761.0,243.0,242.0,40.0,206.0,635.0,222.0,207.0,0.0,972.0,102.0,49.0,06,081,602500
06081602600,2011,"Census Tract 6026, San Mateo County, California",8490.0,88083.0,567000.0,1044.0,321.0,0.0,5564.0,289.0,0.0,176.0,1096.0,112.0,573.0,145.0,583.0,1116.0,309.0,172.0,10.0,1846.0,105.0,25.0,06,081,602600
06081602700,2011,"Census Tract 6027, San Mateo County, California",5734.0,92518.0,616400.0,1821.0,192.0,18.0,1980.0,136.0,104.0,342.0,1141.0,227.0,348.0,91.0,225.0,736.0,323.0,203.0,8.0,1049.0,73.0,26.0,06,081,602700
06081602800,2011,"Census Tract 6028, San Mateo County, California",4365.0,92014.0,619000.0,1166.0,120.0,0.0,2110.0,1.0,17.0,181.0,770.0,143.0,395.0,85.0,168.0,570.0,201.0,188.0,0.0,794.0,71.0,0.0,06,081,602800
06081602900,2011,"Census Tract 6029, San Mateo County, California",4075.0,88750.0,586400.0,2144.0,58.0,56.0,957.0,50.0,0.0,40.0,770.0,136.0,327.0,16.0,221.0,362.0,251.0,212.0,27.0,534.0,45.0,27.0,06,081,602900
06081603000,2011,"Census Tract 6030, San Mateo County, California",4175.0,70949.0,611000.0,2833.0,20.0,5.0,418.0,26.0,0.0,122.0,751.0,149.0,144.0,70.0,209.0,773.0,102.0,88.0,0.0,799.0,87.0,23.0,06,081,603000
06081603100,2011,"Census Tract 6031, San Mateo County, California",3171.0,115947.0,662100.0,2134.0,112.0,0.0,433.0,0.0,18.0,267.0,207.0,109.0,74.0,78.0,161.0,395.0,269.0,43.0,0.0,713.0,50.0,44.0,06,081,603100
06081603200,2011,"Census Tract 6032, San Mateo County, California",4055.0,95464.0,646200.0,2916.0,66.0,12.0,314.0,0.0,14.0,163.0,582.0,157.0,175.0,63.0,171.0,460.0,212.0,97.0,0.0,579.0,72.0,11.0,06,081,603200
06081603300,2011,"Census Tract 6033, San Mateo County, California",6452.0,94120.0,632400.0,4221.0,119.0,0.0,475.0,0.0,94.0,181.0,1362.0,238.0,211.0,100.0,326.0,778.0,143.0,235.0,0.0,1293.0,89.0,51.0,06,081,603300
06081603400,2011,"Census Tract 6034, San Mateo County, California",5259.0,98500.0,708400.0,3613.0,66.0,0.0,443.0,15.0,0.0,289.0,833.0,183.0,201.0,161.0,87.0,635.0,173.0,153.0,0.0,1016.0,0.0,0.0,06,081,603400
06081603700,2011,"Census Tract 6037, San Mateo County, California",5139.0,107500.0,676600.0,2243.0,47.0,5.0,1738.0,99.0,3.0,266.0,738.0,171.0,243.0,108.0,194.0,448.0,300.0,241.0,0.0,1189.0,189.0,14.0,06,081,603700
06081603801,2011,"Census Tract 6038.01, San Mateo County, California",3076.0,72352.0,277800.0,1210.0,0.0,136.0,1095.0,0.0,0.0,198.0,437.0,69.0,86.0,55.0,159.0,282.0,121.0,17.0,0.0,684.0,45.0,18.0,06,081,603801
